planner_type,candidate_id,seed,runtime_sec,failure_mode,total_cost,total_time,small_science_value,params
simulated_annealing,3,0,16.11673259991221,0,398.0,5.050000000000001,5,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,1,0.8639520999277011,0,251.0,3.1500000000000004,3,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,2,5.936098599922843,0,819.0,10.25,4,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,3,1.0616255999775603,0,339.0,4.25,0,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,4,4.343092600000091,0,1455.0,18.25,6,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,5,0.15001119999215007,0,255.0,3.2,0,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,6,1.8787720000836998,0,719.0,9.0,0,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,7,0.5798829999985173,0,295.0,3.7,0,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,8,3.0291384999873117,0,467.0,5.8500000000000005,0,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,9,0.74745859997347,0,289.0,3.6500000000000004,0,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,10,18.200311599997804,0,3219.0,40.25,3,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,11,2.0850445999531075,0,341.0,4.3,11,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,12,1.86598140001297,0,607.0,7.6000000000000005,11,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,13,46.60807419999037,1,5001.0,70.0,4,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,3,14,1.6036505999509245,0,335.0,4.2,4,"{'horizon': 10, 'iterations': 27, 'initial_temp': 1.596950334578271, 'cooling': 0.9857873793026792}"
simulated_annealing,4,0,3.392544300062582,0,515.0,6.45,7,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,1,2.244941100012511,0,259.0,3.25,3,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,2,24.49997479992453,1,5000.0,66.2,2,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,3,1.4268506000516936,0,311.0,3.9000000000000004,0,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,4,3.0797920000040904,0,355.0,4.45,4,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,5,0.14817150007002056,0,255.0,3.2,0,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,6,1.860405399929732,0,407.0,5.1000000000000005,3,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,7,1.3008241000352427,0,370.0,4.7,0,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,8,2.5031912000849843,0,327.0,4.1000000000000005,10,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,9,1.6108166999183595,0,291.0,3.6500000000000004,2,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,10,15.988091100007296,0,2403.0,30.05,3,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,11,28.369908900000155,0,317.0,4.0,11,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,12,1.3385601000627503,0,339.0,4.25,6,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,13,7.166841799975373,0,1148.0,14.55,4,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,4,14,4.991499499999918,0,487.0,6.1000000000000005,0,"{'horizon': 14, 'iterations': 54, 'initial_temp': 7.157834209670009, 'cooling': 0.875455495408994}"
simulated_annealing,5,0,1.7081951000727713,0,403.0,5.050000000000001,4,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,1,3.41283739998471,0,319.0,4.0,3,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,2,16.16196850000415,0,1223.0,15.4,0,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,3,1.291547300061211,0,319.0,4.0,0,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,4,2.8744129999540746,0,299.0,3.75,8,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,5,0.15288470010273159,0,255.0,3.2,0,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,6,16.122914499952458,1,5000.0,62.5,0,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,7,0.9111308000283316,0,295.0,3.7,3,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,8,2.9298845999874175,0,339.0,4.25,3,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,9,4.678658799966797,0,350.0,4.4,2,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,10,6.862984800012782,0,327.0,4.1000000000000005,7,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,11,5.550797599949874,0,323.0,4.05,11,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,12,6.081372799933888,0,996.0,12.9,4,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,13,5.72263189998921,0,587.0,7.3500000000000005,4,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,5,14,3.5828063999069855,0,519.0,6.800000000000001,4,"{'horizon': 7, 'iterations': 57, 'initial_temp': 9.823025045826594, 'cooling': 0.9234659004285133}"
simulated_annealing,6,0,0.6613920000381768,0,287.0,3.6,0,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,1,1.6937648999737576,0,255.0,3.2,3,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,2,3.2497763000428677,0,319.0,4.0,0,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,3,2.102251200005412,0,347.0,4.3500000000000005,2,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,4,3.515701900003478,0,363.0,4.55,16,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,5,0.1427085999166593,0,255.0,3.2,0,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,6,2.086946399998851,0,315.0,3.95,6,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,7,1.5354072999907658,0,399.0,5.15,1,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,8,3.4922667000209913,0,355.0,4.45,10,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,9,3.5827429000055417,0,427.0,5.3500000000000005,2,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,10,6.222357499995269,0,355.0,4.45,1,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,11,4.11110760003794,0,359.0,4.5,11,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,12,3.3082808000035584,0,503.0,6.300000000000001,9,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,13,6.416915699956007,0,619.0,7.75,5,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,6,14,3.3794416999444366,0,347.0,4.3500000000000005,2,"{'horizon': 14, 'iterations': 73, 'initial_temp': 16.218465147493283, 'cooling': 0.9059805360401357}"
simulated_annealing,7,0,0.7782047999789938,0,287.0,3.6,0,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,1,1.8849849000107497,0,259.0,3.25,3,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,2,9.919297999935225,0,419.0,5.25,4,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,3,71.7094497999642,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,4,4.22232130006887,0,315.0,3.95,9,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,5,0.15032770007383078,0,255.0,3.2,0,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,6,5.2330818000482395,0,631.0,8.15,7,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,7,1.0604392999084666,0,299.0,3.75,3,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,8,4.176440699957311,0,371.0,4.65,7,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,9,14.329723399947397,0,939.0,11.75,2,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,10,7.385863199946471,0,371.0,4.65,5,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,11,3.9030173000646755,0,311.0,3.9000000000000004,11,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,12,2.1622668000636622,0,370.0,4.65,9,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,13,8.607437500031665,0,599.0,7.5,7,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,7,14,2.6186754000373185,0,331.0,4.15,1,"{'horizon': 14, 'iterations': 84, 'initial_temp': 11.62449345551706, 'cooling': 0.913849797790385}"
simulated_annealing,8,0,0.5217078999849036,0,255.0,3.2,0,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,1,2.112739200005308,0,255.0,3.2,3,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,2,44.49761409999337,0,4299.0,53.75,0,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,3,1.073900799965486,0,283.0,3.5500000000000003,2,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,4,5.894041800056584,0,699.0,8.75,17,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,5,0.17367350007407367,0,255.0,3.2,0,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,6,21.45056360005401,1,5000.0,62.5,0,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,7,0.8701114000286907,0,263.0,3.3000000000000003,4,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,8,4.913424300029874,0,455.0,5.7,10,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,9,1.5391887000296265,0,298.0,3.75,2,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,10,2.8644376000156626,0,279.0,3.5,6,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,11,3.5970443000551313,0,303.0,3.8000000000000003,11,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,12,2.625769699923694,0,383.0,4.800000000000001,9,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,13,10.685707499971613,0,743.0,9.3,5,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,8,14,4.859093200066127,0,467.0,5.8500000000000005,0,"{'horizon': 5, 'iterations': 79, 'initial_temp': 29.513695688396858, 'cooling': 0.9153468050547172}"
simulated_annealing,9,0,0.7657362000318244,0,271.0,3.4000000000000004,4,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,1,3.712239300017245,0,315.0,3.95,3,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,2,22.93402479996439,0,1591.0,19.900000000000002,0,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,3,1.078212199965492,0,283.0,3.5500000000000003,2,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,4,9.60774219990708,0,1323.0,16.55,9,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,5,0.14698439999483526,0,255.0,3.2,0,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,6,2.2381159000797197,0,303.0,3.8000000000000003,6,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,7,0.9486295999959111,0,299.0,3.75,3,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,8,84.67290090001188,-1,1000000000.0,1000000000.0,0.0,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,9,3.1653110999614,0,303.0,3.8000000000000003,2,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,10,11.06594249990303,0,439.0,5.5,1,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,11,7.180315100005828,0,299.0,3.75,14,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,12,3.9801111000124365,0,567.0,7.1000000000000005,9,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,13,8.19996210001409,0,959.0,12.0,4,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,9,14,2.410614399937913,0,355.0,4.45,1,"{'horizon': 7, 'iterations': 75, 'initial_temp': 20.72891861904561, 'cooling': 0.913069895275736}"
simulated_annealing,10,0,1.1913487000856549,0,415.0,5.2,0,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,1,4.169409400084987,0,680.0,8.75,1,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,2,2.5518517999444157,0,443.0,5.550000000000001,6,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,3,0.7526645000325516,0,315.0,3.95,2,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,4,2.1070839000167325,0,311.0,3.9000000000000004,11,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,5,0.15531859989278018,0,255.0,3.2,0,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,6,1.359408300020732,0,322.0,4.05,3,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
simulated_annealing,10,7,0.5069130000192672,0,267.0,3.35,0,"{'horizon': 4, 'iterations': 28, 'initial_temp': 28.32385091486073, 'cooling': 0.9288603504983755}"
